Season,fullName,Team,PA,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,Spd,BABIP,UBR,wGDP,XBR,wSB,wRC,wRAA,wOBA,wRC+,NameASCII,PlayerId,MLBAMID,Events,EV,maxEV,LA,Barrels,Barrel%,HardHit,HardHit%,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH,IFH%,BUH,BUH%,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,nameLast,nameFirst,Pos'n,Age,Qual    Offer,Old    Club,New Club,Years,Guarantee,Term,Option,AAV,Player Agent,Club Owner,Baseball Ops      head / club GM,Details,Age 7/1/21,Age 7/1/22,Age 7/1/23,Age 7/1/24
2017,Derek Dietrich,MIA,464,0.077586206,0.211206896,0.367346938,0.248768472,0.334051724,0.42364532,0.757697044,0.174876848,3.904962330490262,0.294314381,0.8999998569488525,1.2999999523162842,0.7034444212913513,-0.7016700925305486,57.645078754752376,1.0971516135628,0.32368967411045413,101.1216853870824,Derek Dietrich,10542,518618,312,85.91246219758065,110.759,16.621933278729838,18,0.05769231,100,0.32051282,0.897637795,0.227564102,0.365384615,0.407051282,0.086614173,0.102362204,10,0.087719298,0,0,0.40705128,0.36538462,0.2275641,0.20512821,0.47435897,0.32051282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,Derek Dietrich,MIA,412,0.077669902,0.203883495,0.38095238,0.279202279,0.373786407,0.424501424,0.798287831,0.145299145,4.24668742239493,0.343396226,-3.100000023841858,0.6000000238418579,-2.4155688285827637,-0.06925910897552967,58.783162561817704,10.247712669535222,0.348263409079575,120.93273654737624,Derek Dietrich,10542,518618,272,85.53336466165413,110.606,12.9569697559328,19,0.06985294,87,0.31985294,1.067961165,0.216911764,0.404411764,0.37867647,0.097087378,0.067961165,11,0.1,0,0,0.37867647,0.375,0.24632353,0.25735294,0.46323529,0.27941176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,Derek Norris,SDP,458,0.07860262,0.303493449,0.258992805,0.185542168,0.255458515,0.327710843,0.583169358,0.142168675,4.409806220665488,0.237735849,1.0000000149011612,-0.20000000298023224,0.7249836921691895,0.7987868732307106,28.854692599073537,-25.099763834580298,0.25170519980900075,54.11471812593177,Derek Norris,6867,519083,279,87.41106582806859,109.023,18.925176627369133,13,0.04659498,91,0.32616487,0.816666666,0.218637992,0.35125448,0.430107526,0.125,0.116666666,6,0.061224489,0,0,0.41218638,0.30107527,0.28673835,0.16487455,0.49103943,0.34408602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,Derek Norris,SDP,557,0.062836624,0.235188509,0.267175572,0.250485436,0.305206463,0.403883495,0.709089958,0.153398059,3.9451219268376976,0.309973045,-2.700000047683716,1.399999976158142,NA,0.17260554060339928,60.66159719476894,-1.9674233098845195,0.30878911044100205,98.08669349619105,Derek Norris,6867,519083,385,87.10859168865436,112.138,14.04639960216029,7,0.01818182,135,0.35064935,1.012658227,0.174025974,0.415584415,0.41038961,0.094936708,0.088607594,23,0.14375,0,0,0.42597403,0.35064935,0.22337662,0.21298701,0.4987013,0.28831169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,Devon Travis,TOR,378,0.042328042,0.169312169,0.25,0.232492997,0.275132275,0.38095238,0.656084655,0.148459383,4.551740228758362,0.255319148,0.4000000134110451,-0.10000000149011612,0.2730029821395874,-0.3968115176539868,34.52337582478329,-9.638794615175293,0.283431574899891,75.66791007120895,Devon Travis,13862,581527,293,88.28927876297578,111.477,7.828055728265571,15,0.05119454,108,0.36860068,1.717647058,0.211604095,0.498293515,0.290102389,0.14117647,0.129411764,8,0.05479452,0,0,0.36177474,0.32764505,0.3105802,0.20819113,0.48805461,0.30375427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,Devon Travis,TOR,432,0.046296296,0.201388888,0.229885057,0.3,0.331786542,0.453658536,0.785445078,0.153658536,3.7655936556029777,0.357827476,1.399999916553497,0.699999988079071,2.248986005783081,0.15915431431494653,57.60929297833019,6.717753285451461,0.33696532982408034,111.28030914357012,Devon Travis,13862,581527,325,86.94569582359813,107.335,11.384825709452882,12,0.03692308,100,0.30769231,1.351351351,0.191950464,0.464396284,0.34365325,0.099099099,0.099099099,16,0.106666666,1,0.5,0.35076923,0.33230769,0.31692308,0.22461538,0.48307692,0.29230769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,Dexter Fowler,STL,574,0.12891986,0.247386759,0.52112676,0.238193018,0.345549738,0.408624229,0.754173967,0.170431211,3.527541037677252,0.293939393,-0.19999998807907104,0.800000011920929,-1.296433687210083,-0.9097599303349851,75.11056068335856,2.8912429491170624,0.32576414609288834,103.48036080581936,Dexter Fowler,4062,451594,350,85.45189504373178,111.1,12.87463556851312,25,0.07142857,99,0.28285714,1.08,0.252873563,0.387931034,0.359195402,0.048,0.152,10,0.074074074,1,0.5,0.40285714,0.37142857,0.22571429,0.17714286,0.44857143,0.37428571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,Dexter Fowler,STL,491,0.128309572,0.205702647,0.623762376,0.264285714,0.362525458,0.488095238,0.850620696,0.223809524,5.894079827145515,0.304918032,2.2000001445412636,-0.10000000149011612,2.088768482208252,-0.18065738352015617,75.06996418904443,15.231532666794251,0.3576480586504199,122.31933425916311,Dexter Fowler,4062,451594,323,88.51447646422956,112.402,13.014355161654874,19,0.05882353,121,0.374613,1.032520325,0.223602484,0.394409937,0.381987577,0.040650406,0.146341463,6,0.047244094,0,0,0.40247678,0.374613,0.22291022,0.12693498,0.49226006,0.38080495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,Dexter Fowler,CHC,551,0.14337568,0.225045372,0.637096774,0.276315789,0.392727272,0.447368421,0.840095693,0.171052632,6.46272293078645,0.349845201,4.200000047683716,1.2999999523162842,5.69370698928833,0.5773792981635779,87.15079958294419,22.240525576517857,0.3670365231687373,128.72195797835292,Dexter Fowler,4062,451594,337,88.06987379807693,109.646,12.387547325721156,18,0.05341246,110,0.3264095,1.144067796,0.237951807,0.406626506,0.355421686,0.06779661,0.110169491,9,0.066666666,2,0.4,0.39465875,0.37982196,0.22551929,0.17507418,0.51928783,0.30563798,Fowler,Dexter,cf-rf,31,rejected,CHN,SLN,5,82500000,2017-21,NA,16500000,Excel,Bill DeWitt Jr.,John Mozeliak,NA,NA,NA,NA,NA
2015,Dexter Fowler,CHC,690,0.12173913,0.223188405,0.545454545,0.25,0.345930232,0.411073825,0.757004057,0.161073825,6.566778513544175,0.308411214,-2.4000000953674316,1.399999976158142,NA,0.8964638817124069,88.33522158541135,10.751695287007609,0.3327105065273579,109.46256519126104,Dexter Fowler,4062,451594,447,87.18168103448276,110.103,12.16330706716954,18,0.04026846,134,0.29977629,1.1875,0.202733485,0.432801822,0.364464692,0.0625,0.10625,10,0.052631578,3,0.375,0.44071588,0.30872483,0.25055928,0.1655481,0.55257271,0.28187919,Fowler,Dexter,cf,30,rejected,CHN,CHN,1,13000000,2016,NA,13000000,Casey Close,Tom Ricketts,T Epstein / JHoyer,NA,NA,NA,NA,NA
2021,Didi Gregorius,PHI,408,0.061274509,0.164215686,0.373134328,0.20923913,0.269607843,0.369565217,0.63917306,0.160326087,3.9014972585906738,0.216949152,0.8000000417232513,0.4000000059604645,0.5075469017028809,0.3330433485098183,36.06103195500057,-13.32973007607777,0.27493917707729104,69.12414402018126,Didi Gregorius,6012,544369,308,86.14104903371711,107.602,18.255245811060856,7,0.02272727,81,0.26298701,0.81294964,0.176470588,0.369281045,0.454248366,0.179856115,0.093525179,8,0.07079646,1,0.5,0.47077922,0.30519481,0.22402597,0.23376623,0.52272727,0.24350649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,Didi Gregorius,NYY,569,0.084358523,0.121265377,0.695652173,0.267857142,0.334507042,0.494047619,0.828554661,0.226190477,5.458667172033527,0.258992805,1.8999998569488523,1.2000000476837158,1.5785497426986694,-0.7627019295468926,82.94431203927401,16.467394101876057,0.35016535984731356,121.9261771158968,Didi Gregorius,6012,544369,445,86.98503196022727,109.42,16.01005193536932,18,0.04044944,136,0.30561798,0.934426229,0.195454545,0.388636363,0.41590909,0.120218579,0.147540983,7,0.040935672,4,0.8,0.40449438,0.36853933,0.22696629,0.2247191,0.41573034,0.35955056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,Didi Gregorius,NYY,570,0.043859649,0.122807017,0.357142857,0.286516853,0.318101933,0.477528089,0.795630022,0.191011236,2.7185994685301624,0.286995515,1.2000000476837158,2,2.487846612930298,-0.1472659856081009,76.10955847826098,6.643354878092748,0.3346988526238522,108.507336286892,Didi Gregorius,6012,544369,472,84.46904213408119,106.23,17.721685947516026,15,0.03177966,98,0.20762712,0.825242718,0.2,0.361702127,0.438297872,0.155339805,0.121359223,16,0.094117647,0,0,0.40339703,0.37367304,0.22292994,0.24416136,0.52441614,0.23142251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,Didi Gregorius,NYY,597,0.031825795,0.137353433,0.231707317,0.275800711,0.304054054,0.446619217,0.750673271,0.170818506,4.331308438844872,0.29032258,1.7000000476837158,1.2000000476837158,2.780898094177246,0.7120339786633849,70.56067227444898,0.23139172665130345,0.3185898075669499,97.19616952842983,Didi Gregorius,6012,544369,490,86.10571442610063,108.812,14.502574480804508,12,0.0244898,123,0.25102041,0.994818652,0.196242171,0.400835073,0.402922755,0.10880829,0.103626943,12,0.0625,5,0.454545454,0.3755102,0.33061224,0.29387755,0.19591837,0.55918367,0.24489796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,Didi Gregorius,NYY,578,0.057093425,0.147058823,0.388235294,0.264761904,0.318260869,0.369523809,0.687784678,0.104761905,3.5043080172571046,0.297482837,1.6000001430511477,2.200000047683716,NA,-0.46650040708482265,60.17248549611104,-4.8177727654503535,0.30277812201043836,89.1138669313808,Didi Gregorius,6012,544369,449,85.41473754320276,107.247,10.41810038342454,5,0.01113586,110,0.24498886,1.311258278,0.212189616,0.446952595,0.340857787,0.092715231,0.059602649,13,0.065656565,2,0.333333333,0.38530067,0.34966592,0.26503341,0.21603563,0.55902004,0.22494432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,Domingo Santana,SEA,507,0.098619329,0.3234714,0.304878048,0.252771618,0.328712871,0.441241685,0.769954556,0.188470067,3.897168167672032,0.347014925,0.800000011920929,-0.30000001192092896,-0.8605401515960693,0.02616728376597166,66.58852702106945,2.7989902767132855,0.32632369701824493,107.12521737684712,Domingo Santana,10348,570267,291,88.96964285714286,109.5,11.342857142857143,35,0.12027491,118,0.40549828,1.382022471,0.266435986,0.425605536,0.307958477,0.011235955,0.235955056,9,0.073170731,0,0,0.39446367,0.34602076,0.25951557,0.12802768,0.44290657,0.42906574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,Domingo Santana,MIL,607,0.120263591,0.293245469,0.410112359,0.278095238,0.370675453,0.504761904,0.875437357,0.226666666,3.981117470446903,0.3625,1.9999999403953552,0.30000001192092896,0.05894592404365539,0.8924568388611078,100.05367301257188,26.07825970502431,0.37179822675452745,127.32917742089928,Domingo Santana,10348,570267,350,89.24755439648997,113.651,10.460403748433023,32,0.09142857,140,0.4,1.618556701,0.274285714,0.448571428,0.277142857,0.020618556,0.30927835,4,0.025477707,0,0,0.34857143,0.37142857,0.28,0.11714286,0.48571429,0.39714286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Dominic Smith,WSN,586,0.080204778,0.155290102,0.516483516,0.254269449,0.325938566,0.366223908,0.692162474,0.111954459,2.1794702407099926,0.286384976,-2.5,0,-4.468170166015625,-1.4240773264318705,65.58806927639962,-5.8126201615858,0.30643117957644994,91.3298704955326,Dominic Smith,15653,642086,438,86.32899008276256,108.284,12.846220390981737,29,0.06621005,135,0.30821918,1.134146341,0.200913242,0.424657534,0.374429223,0.054878048,0.073170731,12,0.064516129,0,0,0.38356164,0.35159817,0.26484018,0.16210046,0.57534247,0.26255708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,Dominic Smith,NYM,493,0.064908722,0.227180527,0.285714285,0.244394618,0.304259634,0.363228699,0.667488333,0.118834081,2.0542062293857946,0.29787234,-3.2999998927116394,-0.30000001192092896,-2.219693183898926,-0.4197581906337291,49.991030838808946,-9.68947328207738,0.29067176993169996,84.26561128864844,Dominic Smith,15653,642086,340,89.0240291819853,109.454,14.930903894761029,22,0.06470588,137,0.40294118,1.074380165,0.261764705,0.382352941,0.355882352,0.057851239,0.09090909,4,0.03076923,0,0,0.36764706,0.40588235,0.22647059,0.12058824,0.52941176,0.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Donovan Solano,MIN,450,0.088888888,0.222222222,0.4,0.281725888,0.368888888,0.390862944,0.759751832,0.109137056,1.644569465,0.365517241,-1.7999999299645424,0.10000000149011612,-1.8870588541030884,-1.0247814427129924,62.094326609869675,7.264445642133432,0.3378125222063808,115.5772070996588,Donovan Solano,8623,456781,295,90.2399496822034,109.811,13.107158699682204,18,0.06101695,128,0.43389831,1.25,0.26779661,0.406779661,0.325423728,0.052083333,0.052083333,5,0.041666666,0,0,0.35254237,0.42372881,0.22372881,0.11525424,0.5220339,0.36271186,Solano,Donovan,2b-3b,NA,NA,MIN,SDN,0,NA,2024,NA,NA,MDR Sports,Seidler family,A.J. Preller,NA,NA,NA,NA,36
2017,Dustin Pedroia,BOS,463,0.105831533,0.103671706,1.020833333,0.293103448,0.368763557,0.391625615,0.760389172,0.098522167,2.2279557541356496,0.315492957,-3.500000089406967,-0.4000000059604645,-3.6281931400299072,-0.8237201888114214,60.51696174643084,4.090905137873138,0.33135791484845284,101.44841013340388,Dustin Pedroia,8370,456030,364,85.24304709261838,101.866,10.498537876479803,2,0.00549451,76,0.20879121,1.692307692,0.224376731,0.487534626,0.288088642,0.134615384,0.067307692,14,0.079545454,0,0,0.36363636,0.38016529,0.25619835,0.20110193,0.5399449,0.25895317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,Dustin Pedroia,BOS,698,0.08739255,0.104584527,0.835616438,0.317535545,0.3758967,0.448657187,0.824553887,0.131121642,3.4595739105059242,0.339416058,-0.8999998569488525,-2.700000047683716,0.22646817564964297,-0.7101299311034381,105.19216257380396,22.96462853299528,0.3579918440308427,120.894003318355,Dustin Pedroia,8370,456030,564,88.5763850067084,104.141,8.647195396355098,11,0.01950355,163,0.28900709,1.827814569,0.241563055,0.490230905,0.268206039,0.086092715,0.099337748,20,0.072463768,0,0,0.35638298,0.32978723,0.31382979,0.15780142,0.52304965,0.31914894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,Dustin Pedroia,BOS,425,0.089411764,0.12,0.745098039,0.291338582,0.356132075,0.440944881,0.797076956,0.149606299,2.388777843579508,0.308411214,-0.699999988079071,0.4000000059604645,NA,-0.6155751394107938,59.1820455504646,11.39509094637534,0.3467644940594973,116.80412059844988,Dustin Pedroia,8370,456030,334,88.1015924559049,104.669,9.055651331240414,9,0.02694611,85,0.25449102,1.58490566,0.177177177,0.504504504,0.318318318,0.141509433,0.113207547,16,0.095238095,0,0,0.4011976,0.38622754,0.21257485,0.17964072,0.56287425,0.25748503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,Dwight Smith Jr.,BAL,392,0.06632653,0.209183673,0.31707317,0.240896358,0.296675191,0.411764705,0.708439896,0.170868347,5.227708192117735,0.27443609,-0.7000000476837158,-0.5,0.6184638738632202,0.3817031718790531,42.34902683166229,-6.9714828405026275,0.2993630588511982,82.55883853650829,Dwight Smith Jr.,13473,596105,280,89.07589787544964,114.3,7.330935251798561,10,0.03571429,110,0.39285714,1.378947368,0.187050359,0.471223021,0.341726618,0.105263157,0.136842105,14,0.106870229,1,0.5,0.35714286,0.35714286,0.28571429,0.20714286,0.5,0.29285714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,Dylan Carlson,STL,488,0.092213114,0.19262295,0.478723404,0.236111111,0.31557377,0.379629629,0.695203399,0.143518518,4.886084537645834,0.281437125,3.5999999046325684,0.5,2.53006362915039,-0.25379739003255963,54.492912747178714,-1.3081558568137504,0.3063715726932706,98.20648192794344,Dylan Carlson,20126,666185,342,86.14819917224702,109.183,12.85235595703125,15,0.04385965,93,0.27192982,1.144,0.207100591,0.423076923,0.369822485,0.064,0.064,8,0.055944055,2,0.5,0.36842105000000003,0.37134503,0.26023392,0.17251462,0.5497076,0.27777778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,Dylan Carlson,STL,619,0.092084006,0.24555735,0.375,0.265682656,0.343042071,0.437269372,0.780311443,0.171586716,3.959065839603668,0.331578947,-0.3999999761581421,1.100000023841858,0.5221140384674072,-0.5566590421367437,85.88591354231987,10.952379970659356,0.33581167691713804,111.45543971152256,Dylan Carlson,20126,666185,399,88.20795798788265,108.981,15.063000737404336,28,0.07017544,122,0.30576441,1.006756756,0.246192893,0.378172588,0.375634517,0.054054054,0.121621621,7,0.046979865,2,0.5,0.40954774,0.29899497,0.29145729,0.1281407,0.58542714,0.28643216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,Dylan Moore,SEA,441,0.120181405,0.278911564,0.430894308,0.201086956,0.320454545,0.366847826,0.687302371,0.16576087,7.956632607102913,0.266666666,0.40000003576278687,0.30000001192092896,0.96658456325531,3.1570421382784843,50.035103948014296,-1.5522256408161808,0.3058058915485825,105.28023906462668,Dylan Moore,18042,664238,251,88.405921875,109.133,22.57649609375,22,0.0876494,91,0.3625498,0.578125,0.192,0.296,0.512,0.140625,0.078125,8,0.108108108,0,0,0.50996016,0.30677291,0.18326693,0.14741036,0.54581673,0.30677291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,Dylan Moore,SEA,377,0.106100795,0.294429708,0.36036036,0.180722891,0.275862068,0.334337349,0.610199417,0.153614458,6.622668649910154,0.228571428,0.4000000059604645,-0.6000000238418579,0.5034006237983704,1.8330048511270431,32.11606614674254,-13.521966416288178,0.2710759157527347,73.77224319579936,Dylan Moore,18042,664238,222,86.54565653669725,110.255,20.401040173451836,19,0.08558559,74,0.33333333,0.627272727,0.178899082,0.316513761,0.504587155,0.136363636,0.109090909,1,0.014492753,2,0.5,0.4009009,0.34684685,0.25225225,0.24324324,0.51801802,0.23873874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Eddie Rosario,ATL,516,0.065891472,0.236434108,0.278688524,0.255230125,0.304854368,0.449790794,0.754645162,0.194560669,3.667839083958547,0.299703264,1,-0.699999988079071,0.00833963695913553,-1.9204655159264803,64.53640543962352,1.6648085966192911,0.3222595267722579,100.3758429589486,Eddie Rosario,12155,592696,359,88.6246662727591,110.351,14.498979669992996,34,0.09470752,126,0.35097493,1.059259259,0.221288515,0.400560224,0.37815126,0.088888888,0.155555555,9,0.062937062,1,0.5,0.44289694,0.35933148,0.19777159,0.12256267,0.53760446,0.33983287,Rosario,Eddie,lf,NA,NA,ATL,WAS,0,NA,2024,NA,NA,Roc Nation,Mark Lerner,Mike Rizzo,NA,NA,NA,NA,32
2021,Eddie Rosario,- - -,412,0.063106796,0.148058252,0.426229508,0.258575197,0.304878048,0.4353562,0.740234248,0.176781003,5.112589281470347,0.272727272,-2.2351741790771484e-8,0.5000000223517418,-0.10826019942760468,0.6374260203447193,50.40576380334036,0.530778615094583,0.3160840797715071,99.7931916559203,Eddie Rosario,12155,592696,324,88.47094956161834,108.448,15.484322957484324,19,0.05864198,116,0.35802469,0.907692307,0.22741433,0.367601246,0.404984423,0.107692307,0.107692307,5,0.042372881,1,0.333333333,0.45987654,0.30555556,0.2345679,0.17283951,0.51234568,0.31481481,Rosario,Eddie,lf,NA,NA,ATL,ATL,2,18000000,2022-23,club,9000000,Roc Nation,Liberty Media,Alex Anthopoulos,NA,NA,30.276,NA,NA
2019,Eddie Rosario,MIN,590,0.037288135,0.145762711,0.255813953,0.275800711,0.3,0.5,0.8,0.224199289,3.564838593396894,0.273333333,-0.4000000059604645,0.699999988079071,0.08625786006450653,-0.08365911059081554,78.64440592335785,4.412006161681068,0.3285879954999807,104.00185178822451,Eddie Rosario,12155,592696,482,89.21446704664571,108.6,16.78406708595388,37,0.07676349,172,0.35684647,0.886699507,0.203742203,0.374220374,0.422037422,0.1182266,0.157635467,8,0.044444444,1,1,0.48755187,0.30705394,0.20539419,0.15352697,0.45643154,0.39004149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9000000,NA,NA,NA,NA,NA,NA,NA,NA
2018,Eddie Rosario,MIN,592,0.050675675,0.175675675,0.288461538,0.288014311,0.323181049,0.479427549,0.802608598,0.191413238,4.6997492790273165,0.316397228,4.499999761581421,2.700000047683716,3.742615222930908,0.4709566531237215,81.41358493001006,12.24955080182098,0.3400534630432064,114.14989474746748,Eddie Rosario,12155,592696,458,87.71056798986487,108.123,17.83893647065034,33,0.0720524,152,0.33187773,0.81,0.202643171,0.356828193,0.440528634,0.115,0.12,10,0.061728395,2,0.5,0.43449782,0.33187773,0.23362445,0.17467249,0.46069869,0.36462882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9000000,NA,NA,NA,NA,NA,NA,NA,NA
2017,Eddie Rosario,MIN,589,0.05942275,0.179966044,0.330188679,0.289667896,0.328205128,0.507380073,0.835585201,0.217712177,3.8881179729214934,0.311750599,0.9999999701976776,0.4000000059604645,2.6097278594970703,-1.9109983569942417,85.96939650459572,14.18765278442188,0.3494315684249956,117.37798193606596,Eddie Rosario,12155,592696,448,87.24672407670455,107.523,13.296094859730111,30,0.06696429,144,0.32142857,1.133333333,0.201814058,0.424036281,0.374149659,0.072727272,0.163636363,10,0.053475935,2,0.285714285,0.39285714,0.36830357,0.23883929,0.16741071,0.515625,0.31696429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9000000,NA,NA,NA,NA,NA,NA,NA,NA
2016,Eddie Rosario,MIN,354,0.033898305,0.257062146,0.131868131,0.268656716,0.295454545,0.420895522,0.716350067,0.152238806,5.6255254906727945,0.337552742,3.100000023841858,0.8999999761581421,1.98677921295166,0.01673746877349913,37.52314441638685,-4.179645054166553,0.30381148185048784,86.19346006100908,Eddie Rosario,12155,592696,249,87.6724365234375,105.844,11.283695475260416,11,0.04417671,79,0.31726908,1.345238095,0.19262295,0.463114754,0.344262295,0.071428571,0.119047619,7,0.061946902,1,0.2,0.36144578,0.39759036,0.24096386,0.18473896,0.51405622,0.30120482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9000000,NA,NA,NA,NA,NA,NA,NA,NA
2015,Eddie Rosario,MIN,474,0.031645569,0.248945147,0.127118644,0.267108167,0.288747346,0.459161147,0.747908493,0.19205298,6.782557331027242,0.332307692,3.9000003337860103,1.2000000476837158,NA,-0.32320012571290135,54.18357422609388,0.8870648558860909,0.3155516862359821,96.55683014203484,Eddie Rosario,12155,592696,341,87.70804640007599,106.202,14.465112378894377,17,0.04985337,105,0.30791789,0.963235294,0.202985074,0.391044776,0.405970149,0.117647058,0.095588235,10,0.076335877,1,0.166666666,0.39002933,0.35777126,0.25219941,0.18475073,0.52199413,0.29325513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9000000,NA,NA,NA,NA,NA,NA,NA,NA
2023,Edouard Julien,MIN,408,0.156862745,0.31372549,0.5,0.263313609,0.38083538,0.458579881,0.839415261,0.195266272,3.944414388478153,0.370558375,0.6000000238418579,0,-0.8362872004508972,-0.34002507384866476,65.83710543609615,16.124680025348624,0.3659617376561833,135.08804534478705,Edouard Julien,27534,666397,214,89.45422535211267,108.948,7.95553144714642,28,0.13084112,96,0.44859813,2.098039215,0.258215962,0.502347417,0.239436619,0.019607843,0.31372549,5,0.046728971,0,0,0.40654206,0.30841121,0.28504673,0.13084112,0.54205607,0.3271028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,Eduardo Escobar,NYM,542,0.073800738,0.23800738,0.310077519,0.24040404,0.295202952,0.43030303,0.725505982,0.18989899,3.0674084058797924,0.28125,1.6000001430511477,2.700000047683716,1.328574299812317,-1.2372410842217505,62.67895299887648,0.7031759837864947,0.31137892122834865,103.68865658643249,Eduardo Escobar,6153,500871,372,88.26113965633424,111.487,20.605596413830863,35,0.09408602,139,0.37365591,0.630681818,0.228494623,0.298387096,0.473118279,0.073863636,0.113636363,5,0.045045045,0,0,0.43010753,0.35483871,0.21505376,0.16935484,0.5483871,0.28225806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,Eduardo Escobar,- - -,599,0.080133555,0.207011686,0.387096774,0.253187613,0.313856427,0.471766848,0.785623275,0.218579235,3.6172948892682744,0.278894472,-2.100000023841858,2.7000001072883606,-0.8229782283306122,-0.23808272182941437,82.31677447865198,9.804356692828634,0.334217824764475,107.93560330532036,Eduardo Escobar,6153,500871,426,86.96918300412736,110.786,20.788360595703125,38,0.08920188,145,0.34037559,0.67,0.214117647,0.315294117,0.470588235,0.115,0.14,12,0.089552238,1,1,0.47887324,0.28638498,0.23474178,0.16901408,0.48356808,0.34741784,Escobar,Eduardo,3b,NA,NA,MIL,NYN,2,20000000,2022-23,club,10000000,DJ Rengifo,Steve Cohen,SAlderson/BEppler,NA,NA,33.177,NA,NA
2019,Eduardo Escobar,ARI,699,0.071530758,0.185979971,0.384615384,0.268867924,0.320457796,0.511006289,0.831464085,0.242138365,5.329770872529958,0.282744282,0.20000004768371585,2.5,0.20853161811828613,0.24444239120930433,100.73799360535864,12.79147253177886,0.3411071463220421,108.16782613781096,Eduardo Escobar,6153,500871,516,87.74941709060077,106.9,18.343023255813954,33,0.06395349,162,0.31395349,0.734782608,0.226744186,0.327519379,0.445736434,0.052173913,0.152173913,9,0.053254437,0,0,0.4379845,0.35465116,0.20736434,0.12790698,0.45930233,0.4127907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000000,NA,NA,NA,NA,NA,NA,NA,NA
